entity_id,source_file,source_record_id,company_name
ENT-000272,01a_fda_biologics_hctp_standardized.csv,3010056021,Dallas Fertility Center
ENT-000273,01a_fda_biologics_hctp_standardized.csv,3035358213,"Dallas Fertility Center-Baylor, LLC"
ENT-000274,01a_fda_biologics_hctp_standardized.csv,3006631826,Dallas IVF
ENT-000275,01a_fda_biologics_hctp_standardized.csv,3003934255,Dana - Farber Cancer Institute
ENT-000276,01a_fda_biologics_hctp_standardized.csv,3009840486,"Daniel Rostein, M.D., S.C."
ENT-000277,01a_fda_biologics_hctp_standardized.csv,3009286037,"Danielle Lane MD, Inc dba Lane Fertility Institute"
ENT-000278,01a_fda_biologics_hctp_standardized.csv,3003929816,Dartmouth - Hitchcock Medical Center
ENT-000279,01a_fda_biologics_hctp_standardized.csv,3010934657,Davies Fertility
ENT-000280,01a_fda_biologics_hctp_standardized.csv,3010469922,"Davies Fertility & IVF Specialists, S.C."
ENT-000281,01a_fda_biologics_hctp_standardized.csv,3038702833,Deerwood Fertility
ENT-000282,01a_fda_biologics_hctp_standardized.csv,3003939643,Delaware Institute for Reproductive Medicine
ENT-000283,01a_fda_biologics_hctp_standardized.csv,3010133797,Denver Fertility Care
ENT-000284,01a_fda_biologics_hctp_standardized.csv,3003926780,Department of Defense - Army
ENT-000285,01a_fda_biologics_hctp_standardized.csv,3008734098,Detroit Medical Center University Laboratories
ENT-000286,01a_fda_biologics_hctp_standardized.csv,3001238033,"District 2-A1 Lions Eye Bank, Inc. dba Western Texas Lions Eye Bank Alliance"
ENT-000287,01a_fda_biologics_hctp_standardized.csv,3004731585,"Dominion Fertility ""DBA Pinnacle Fertility Virginia"""
ENT-000288,01a_fda_biologics_hctp_standardized.csv,3003279883,"Dorotea, LLC dba Alamo Biologics dba Precision Allograft Solutions"
ENT-000289,01a_fda_biologics_hctp_standardized.csv,3006217552,Dr. Louis R. Manara
ENT-000290,01a_fda_biologics_hctp_standardized.csv,3004513878,Duke Fertility Center
ENT-000291,01a_fda_biologics_hctp_standardized.csv,3014421281,Duke Innovative Pain Therapies Clinic
ENT-000292,01a_fda_biologics_hctp_standardized.csv,3002663011,Duke University Medical Center
ENT-000293,01a_fda_biologics_hctp_standardized.csv,3016025133,Duke University Robertson GMP Laboratory
ENT-000293,0a_drls_reg_standardized.csv,3016025133,Duke University Robertson GMP Laboratory
ENT-000294,01a_fda_biologics_hctp_standardized.csv,3010094343,"E & A Labs and Imaging, LLC"
ENT-000295,01a_fda_biologics_hctp_standardized.csv,3027694633,E2P4 Labs & Peak Fertility
ENT-000296,01a_fda_biologics_hctp_standardized.csv,3003945108,East Coast Infertility and IVF PC dba Damien Fertility Partners
ENT-000297,01a_fda_biologics_hctp_standardized.csv,3002689373,East Tennessee Lions Eye Bank
ENT-000298,01a_fda_biologics_hctp_standardized.csv,3003973134,"Edwin Robins, MD, PS"
ENT-000299,01a_fda_biologics_hctp_standardized.csv,3032475920,"Egg Whisperer Labs, LLC"
ENT-000300,01a_fda_biologics_hctp_standardized.csv,3045189653,Elite IVF Solutions
ENT-000301,01a_fda_biologics_hctp_standardized.csv,3019473733,Ember Fertility Center
ENT-000302,01a_fda_biologics_hctp_standardized.csv,3009752081,"Embryo Donation International, P.L."
ENT-000303,01a_fda_biologics_hctp_standardized.csv,3030265670,"Embryology Laboratory, LLC"
ENT-000304,01a_fda_biologics_hctp_standardized.csv,3003935810,Emory Reproductive Center
ENT-000305,01a_fda_biologics_hctp_standardized.csv,1070021,"Emory University Hospital, Center for Transfusion & Cellular Therapies"
ENT-000306,01a_fda_biologics_hctp_standardized.csv,3018112123,"Empire State Medical Practice, PC DBA Kindbody of New York Medical Practice"
ENT-000307,01a_fda_biologics_hctp_standardized.csv,3020118190,Empower Fertility Labs LLC
ENT-000308,01a_fda_biologics_hctp_standardized.csv,3043022856,Encytera Labs LLC
ENT-000309,01a_fda_biologics_hctp_standardized.csv,3006040855,Envision Sight Inc.
ENT-000310,01a_fda_biologics_hctp_standardized.csv,3025981313,"Eurofins CellTx, LLC."
ENT-000310,02c_fda_blood_product_standardized.csv,3025981313,"Eurofins CellTx, LLC."
ENT-000311,01a_fda_biologics_hctp_standardized.csv,1000477683,"Eurofins Donor & Product Testing, LLC, Denver"
ENT-000312,01a_fda_biologics_hctp_standardized.csv,2513291,Eurofins Lancaster Laboratories LLC
ENT-000313,01a_fda_biologics_hctp_standardized.csv,1473456,Evanston Hospital
ENT-000314,01a_fda_biologics_hctp_standardized.csv,3001451642,Eversight
ENT-000315,01a_fda_biologics_hctp_standardized.csv,3000718321,Eversight
ENT-000316,01a_fda_biologics_hctp_standardized.csv,3029064269,"ExoCel Bio, Inc."
ENT-000317,01a_fda_biologics_hctp_standardized.csv,3013962812,"Extend Fertility, LLC"
ENT-000318,01a_fda_biologics_hctp_standardized.csv,3001518811,"Eye-Bank for Sight Restoration, Inc."
ENT-000319,01a_fda_biologics_hctp_standardized.csv,3004554544,"FPG Labs of Austin, LLC"
ENT-000320,01a_fda_biologics_hctp_standardized.csv,3003941356,"FSAC Fertility, Inc. dba Fertility and Surgical Medical Associates of California"
ENT-000321,01a_fda_biologics_hctp_standardized.csv,3003942532,Faculty Physicians and Surgeons of LLUSM
ENT-000322,01a_fda_biologics_hctp_standardized.csv,3005033855,"Fairfax Cryobank, Inc. - Austin"
ENT-000323,01a_fda_biologics_hctp_standardized.csv,3004731690,"Fairfax Cryobank, Inc. - Fairfax"
ENT-000324,01a_fda_biologics_hctp_standardized.csv,3011417016,"Fairfax Cryobank, Inc. - Houston"
ENT-000325,01a_fda_biologics_hctp_standardized.csv,3023068399,"Fairfax Cryobank, Inc. - Miami"
ENT-000326,01a_fda_biologics_hctp_standardized.csv,3005108367,"Fairfax Cryobank, Inc. - Pasadena"
ENT-000327,01a_fda_biologics_hctp_standardized.csv,3005287828,"Fairfax Cryobank, Inc. - Philadelphia"
ENT-000328,01a_fda_biologics_hctp_standardized.csv,3000243835,"Fairfax Cryobank, Inc. - Roseville"
ENT-000329,01a_fda_biologics_hctp_standardized.csv,3003140045,"Fairfax EggBank, Inc."
ENT-000330,01a_fda_biologics_hctp_standardized.csv,3004474381,"Family Beginnings, PC"
ENT-000331,01a_fda_biologics_hctp_standardized.csv,3003939664,Family Fertility Center
ENT-000332,01a_fda_biologics_hctp_standardized.csv,3003926820,Family Fertility Center
ENT-000333,01a_fda_biologics_hctp_standardized.csv,3016687850,Ferny
ENT-000334,01a_fda_biologics_hctp_standardized.csv,3006597663,Fertility & Cryogenics Lab
ENT-000335,01a_fda_biologics_hctp_standardized.csv,3017872058,"Fertility Answers, LLC"
ENT-000336,01a_fda_biologics_hctp_standardized.csv,3005682148,"Fertility Associates of Memphis, PLLC"
ENT-000337,01a_fda_biologics_hctp_standardized.csv,3004513908,Fertility Care / IVF Laboratory of Central Florida
ENT-000338,01a_fda_biologics_hctp_standardized.csv,3005916326,Fertility Care of Orange County
ENT-000339,01a_fda_biologics_hctp_standardized.csv,3003926612,Fertility Center and Applied Genetics of Florida
ENT-000340,01a_fda_biologics_hctp_standardized.csv,3003935952,Fertility Center of the Carolinas
ENT-000341,01a_fda_biologics_hctp_standardized.csv,3030591281,Fertility Center of the Carolinas - Parkridge
ENT-000342,01a_fda_biologics_hctp_standardized.csv,3005093960,"Fertility Center, LLC"
ENT-000343,01a_fda_biologics_hctp_standardized.csv,3010125585,"Fertility Center, LLC"
ENT-000344,01a_fda_biologics_hctp_standardized.csv,3004744098,Fertility Centers of Illinois
ENT-000345,01a_fda_biologics_hctp_standardized.csv,3003135821,Fertility Centers of New England
ENT-000346,01a_fda_biologics_hctp_standardized.csv,3006603559,"Fertility Centers of Orange County, A Medical Group, Inc."
ENT-000347,01a_fda_biologics_hctp_standardized.csv,3011080049,"Fertility Institute Reproductive Laboratory, Inc"
ENT-000348,01a_fda_biologics_hctp_standardized.csv,3003947257,Fertility Institute of New Orleans
ENT-000349,01a_fda_biologics_hctp_standardized.csv,3016786608,Fertility Institute of North Alabama
ENT-000350,01a_fda_biologics_hctp_standardized.csv,3010944261,Fertility Lab Sciences of Orange County
ENT-000351,01a_fda_biologics_hctp_standardized.csv,3005811913,"Fertility Labs of Colorado, LLC"
ENT-000352,01a_fda_biologics_hctp_standardized.csv,3004512666,Fertility Specialist of Texas-Lubbock
ENT-000353,01a_fda_biologics_hctp_standardized.csv,3005238926,"Fertility Specialists Medical Group, Inc."
ENT-000354,01a_fda_biologics_hctp_standardized.csv,3006601542,Fertility Specialists of Texas
ENT-000355,01a_fda_biologics_hctp_standardized.csv,3003942362,Fertility Treatment Center
ENT-000356,01a_fda_biologics_hctp_standardized.csv,3007789105,"Fertility Unlimited, Inc."
ENT-000357,01a_fda_biologics_hctp_standardized.csv,3006663136,Fertility and Advanced Reproductive Medicine
ENT-000358,01a_fda_biologics_hctp_standardized.csv,3003969216,Fertility and Gynecology Center
ENT-000359,01a_fda_biologics_hctp_standardized.csv,3003926616,"Fertility and IVF Center of Miami, Inc."
ENT-000360,01a_fda_biologics_hctp_standardized.csv,3010953558,Fisch Ltd dba Green Valley Fertility Partners
ENT-000361,01a_fda_biologics_hctp_standardized.csv,3004586701,Florida Fertility Institute
ENT-000362,01a_fda_biologics_hctp_standardized.csv,3003926648,Florida Institute for Reproductive Medicine
ENT-000363,01a_fda_biologics_hctp_standardized.csv,3004516706,Florida Institute for Reproductive Sciences and Technologies
ENT-000364,01a_fda_biologics_hctp_standardized.csv,1000025033,Florida Lions Eye Bank
ENT-000365,01a_fda_biologics_hctp_standardized.csv,3005339958,"Foulk Nevada Fertility Center, PC"
ENT-000366,01a_fda_biologics_hctp_standardized.csv,3013225099,Foundation for Cell Gene and Tissue Innovations
ENT-000367,01a_fda_biologics_hctp_standardized.csv,3009122683,"Francis Polansky, M.D., Inc"
ENT-000368,01a_fda_biologics_hctp_standardized.csv,1871527,Franciscan Health Indianapolis
ENT-000369,01a_fda_biologics_hctp_standardized.csv,3002813078,Fred Hutchinson Cancer Center
ENT-000370,01a_fda_biologics_hctp_standardized.csv,3035195011,Fremont Fertility DBA CCRM Chicago
ENT-000371,01a_fda_biologics_hctp_standardized.csv,3003241162,Froedtert Hospital Reproductive Medicine Center
ENT-000372,01a_fda_biologics_hctp_standardized.csv,3003981963,Froedtert Memorial Lutheran Hospital
ENT-000373,01a_fda_biologics_hctp_standardized.csv,3018748915,"Frontier Biologics, LLC"
ENT-000373,04a_biopharmguy_therapeutics_standardized.csv,a914a2a70b045515,FRONTIER BIOLOGICS
ENT-000374,01a_fda_biologics_hctp_standardized.csv,3006500433,GI Accelerate Memphis LLC
ENT-000374,0a_drls_reg_standardized.csv,3006500433,GI Accelerate Memphis LLC
ENT-000375,01a_fda_biologics_hctp_standardized.csv,3032385972,"GIVFF, LLC d/b/a GIVF Fertility"
ENT-000376,01a_fda_biologics_hctp_standardized.csv,3006651867,Gago Center for Fertility / Gago IVF
ENT-000377,01a_fda_biologics_hctp_standardized.csv,2571086,Geisinger Medical Center
ENT-000377,01a_fda_biologics_hctp_standardized.csv,3003940593,Geisinger Medical Center
ENT-000378,01a_fda_biologics_hctp_standardized.csv,2577651,Geisinger Wyoming Valley Medical Center
ENT-000379,01a_fda_biologics_hctp_standardized.csv,3014745310,Gen5 Fertility
ENT-000380,01a_fda_biologics_hctp_standardized.csv,3013676494,Generation Next Fertility
ENT-000381,01a_fda_biologics_hctp_standardized.csv,3003972326,Genesis Fertility & Reproductive Medicine
ENT-000382,01a_fda_biologics_hctp_standardized.csv,3031962839,"Genprime California, LLC"
ENT-000383,01a_fda_biologics_hctp_standardized.csv,3005289937,Georgia Center for Reproductive Medicine
ENT-000384,01a_fda_biologics_hctp_standardized.csv,3001237886,"Georgia Eye Bank, Inc."
ENT-000385,01a_fda_biologics_hctp_standardized.csv,3003935864,Georgia Reproductive Specialists LLC
ENT-000386,01a_fda_biologics_hctp_standardized.csv,3004513916,Gift of Life Marrow Registry
ENT-000387,01a_fda_biologics_hctp_standardized.csv,3024743004,"Give Legacy - New Jersey, LLC"
ENT-000388,01a_fda_biologics_hctp_standardized.csv,3013389992,"Global Fertility & Genetics, NY"
ENT-000389,01a_fda_biologics_hctp_standardized.csv,3018118424,Global Premier Fertility-Orange County LLC dba RISE Fertility
ENT-000390,01a_fda_biologics_hctp_standardized.csv,3010436541,Gold Coast IVF
ENT-000391,01a_fda_biologics_hctp_standardized.csv,3017723221,"Gonadal Tissue Processing Suite, Ann & Robert H. Lurie Children's Hospital of Chicago"
ENT-000392,01a_fda_biologics_hctp_standardized.csv,3003475732,Greater Delaware Valley Society of Transplant Surgeons
ENT-000393,01a_fda_biologics_hctp_standardized.csv,3007656673,"Greenwich Fertility & IVF Center, P.C."
ENT-000394,01a_fda_biologics_hctp_standardized.csv,1049760,Grifols Bio Supplies Inc.
ENT-000395,01a_fda_biologics_hctp_standardized.csv,3030749206,Grifols Bio Supplies Inc.
ENT-000395,02b_fda_blood_plasmapheresis_standardized.csv,1000160442,Grifols Bio Supplies Inc.
ENT-000396,01a_fda_biologics_hctp_standardized.csv,3014740666,"H. Lee Moffitt Cancer Center and Research Institute Hospital, Inc."
ENT-000397,01a_fda_biologics_hctp_standardized.csv,3005015543,"HCA Health Services of Tennessee, Inc. d/b/a TriStar Centennial Medical Center"
ENT-000398,01a_fda_biologics_hctp_standardized.csv,1775213,HCA HealthONE Rose-Microbiology Center of Excellence
ENT-000399,01a_fda_biologics_hctp_standardized.csv,1770151,HCA-HealthONE LLC d/b/a Presbyterian/St. Luke's Medical Center
ENT-000400,01a_fda_biologics_hctp_standardized.csv,1000543561,HFI-Assure Fertility Partners of Houston
ENT-000400,01a_fda_biologics_hctp_standardized.csv,3005129035,HFI-Assure Fertility Partners of Houston
ENT-000401,01a_fda_biologics_hctp_standardized.csv,3023887160,HRC Fertility San Diego
ENT-000402,01a_fda_biologics_hctp_standardized.csv,3003971457,HRC Silicon Valley
ENT-000403,01a_fda_biologics_hctp_standardized.csv,3020612584,"HRCFG, LLC d/b/a Innovative Fertility Specialists--An INVOcenter"
ENT-000404,01a_fda_biologics_hctp_standardized.csv,3004726780,Hackensack University Medical Center
ENT-000405,01a_fda_biologics_hctp_standardized.csv,3004272066,Hart Fertility Center
ENT-000406,01a_fda_biologics_hctp_standardized.csv,3016012877,Harvest IVF Lab
ENT-000407,01a_fda_biologics_hctp_standardized.csv,2971502,Hawaii Cellular Therapy and Transplant Laboratory
ENT-000408,01a_fda_biologics_hctp_standardized.csv,2576261,"Health Network Laboratories, LLC"
ENT-000409,01a_fda_biologics_hctp_standardized.csv,3007390761,HealthBanks Biotech Inc
ENT-000410,01a_fda_biologics_hctp_standardized.csv,3004529914,"Heartland Center for Reproductive Medicine of Kansas, PA"
ENT-000411,01a_fda_biologics_hctp_standardized.csv,3004562631,"Heartland Center for Reproductive Medicine, PC"
ENT-000412,01a_fda_biologics_hctp_standardized.csv,3006405478,"Hematology/ Oncology Clinic, Department of Medicine"
ENT-000413,01a_fda_biologics_hctp_standardized.csv,3000718050,Hematopoietic Progenitor Cell Laboratory
ENT-000414,01a_fda_biologics_hctp_standardized.csv,1876141,Henry Ford Health/Henry Ford Cancer
ENT-000415,01a_fda_biologics_hctp_standardized.csv,3012589626,"Herbert Wertheim Cancer Institute, part of Baptist Health South Florida"
ENT-000416,01a_fda_biologics_hctp_standardized.csv,3003966285,Highland Park IVF Center Laboratory-Aparent IVF
ENT-000417,01a_fda_biologics_hctp_standardized.csv,3018693324,Hope Fertility LLC
ENT-000418,01a_fda_biologics_hctp_standardized.csv,2571117,Hospital Of The Univ Of Pa.
ENT-000419,01a_fda_biologics_hctp_standardized.csv,3004623088,Hospital of The University of Pennsylvania-Reproductive Surgical Facility Penn Fertility Care
ENT-000420,01a_fda_biologics_hctp_standardized.csv,3004554679,Houston Fertility Center
ENT-000421,01a_fda_biologics_hctp_standardized.csv,3004554702,Houston IVF (dba CCRM Houston)
ENT-000422,01a_fda_biologics_hctp_standardized.csv,,"Houston Methodist Urology Associates, Andrology Lab"
ENT-000423,01a_fda_biologics_hctp_standardized.csv,1570969,"Hoxworth Blood Center, University of Cincinnati"
ENT-000424,01a_fda_biologics_hctp_standardized.csv,3008286979,"Hudson Valley Fertility, PLLC"
ENT-000425,01a_fda_biologics_hctp_standardized.csv,3020650905,Humabiologics Inc.
ENT-000426,01a_fda_biologics_hctp_standardized.csv,3027380769,Hunter Biotech
ENT-000426,0a_drls_reg_standardized.csv,3027380769,Hunter Biotech LLC
ENT-000427,01a_fda_biologics_hctp_standardized.csv,3003253380,Huntington Reproductive Center Medical Group
ENT-000428,01a_fda_biologics_hctp_standardized.csv,3006501093,Huntington Reproductive Center Medical Group
ENT-000429,01a_fda_biologics_hctp_standardized.csv,3011742642,Huntington Reproductive Center Medical Group
ENT-000430,01a_fda_biologics_hctp_standardized.csv,3009654898,Huntington Reproductive Center Medical Group
ENT-000431,01a_fda_biologics_hctp_standardized.csv,3009565053,Huntington Reproductive Center Medical Group
ENT-000432,01a_fda_biologics_hctp_standardized.csv,3005108378,Huntington Reproductive Center Medical Group
ENT-000433,01a_fda_biologics_hctp_standardized.csv,3006501029,Huntington Reproductive Center Medical Group
ENT-000434,01a_fda_biologics_hctp_standardized.csv,3043141822,Huntington Reproductive Center Medical Group - Beverly Hills
ENT-000435,01a_fda_biologics_hctp_standardized.csv,3031552263,"Hytissue, LLC"
ENT-000436,01a_fda_biologics_hctp_standardized.csv,3004107906,"INCELL Corporation, LLC"
ENT-000437,01a_fda_biologics_hctp_standardized.csv,3003926655,IVF Florida Reproductive Associates
ENT-000438,01a_fda_biologics_hctp_standardized.csv,3005208455,IVF HAWAII
ENT-000439,01a_fda_biologics_hctp_standardized.csv,3017935292,IVF Laboratories of Fort Worth LLC
ENT-000440,01a_fda_biologics_hctp_standardized.csv,3023433664,"IVF Laboratories of Grand Rapids, LLC DBA Ovation Fertility Grand Rapids"
ENT-000441,01a_fda_biologics_hctp_standardized.csv,3003947406,"IVF Laboratories of Nashville, LLC"
ENT-000442,01a_fda_biologics_hctp_standardized.csv,3011007339,IVF Laboratories of San Antonio
ENT-000443,01a_fda_biologics_hctp_standardized.csv,3023168668,"IVF Laboratories of Vermont, LLC DBA Ovation Fertility Vermont"
ENT-000444,01a_fda_biologics_hctp_standardized.csv,3006524208,"IVF Michigan, P.C."
ENT-000445,01a_fda_biologics_hctp_standardized.csv,3010929692,"IVF Michigan, P.C."
ENT-000446,01a_fda_biologics_hctp_standardized.csv,3030263263,"IVF Michigan, P.C."
ENT-000447,01a_fda_biologics_hctp_standardized.csv,3011816272,"IVF Michigan, P.C."
ENT-000448,01a_fda_biologics_hctp_standardized.csv,3003942387,"IVF Phoenix, pLLC"
ENT-000449,01a_fda_biologics_hctp_standardized.csv,3013669874,IVF Virginia LLC
ENT-000450,01a_fda_biologics_hctp_standardized.csv,3042272711,IVF Virginia LLC
ENT-000451,01a_fda_biologics_hctp_standardized.csv,3020562980,"IVF laboratories of DC, LLC"
